Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37
Tracks 1 to 37
291,44.06,63.484, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.166664,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
292,43.586273,64.81373, ,96.65625,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.27778,3.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
293,44.32533,64.69214, ,96.85294,50.558823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
294,44.238777,65.54082, ,96.90625,50.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
295,44.780304,65.27273, ,96.94118,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.2333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
296,44.865383,65.33462, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.4375,2.875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
297,43.29918,65.803276, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
298,42.76154,66.68077, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.64286,3.357143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
299,43.25197,66.84646, ,96.76316,50.473682, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.333336,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
300,44.857143,66.26588, ,96.76471,50.64706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.9545455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
301,43.776264,66.30934, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.23333,2.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
302,42.820312,67.13281, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.8125,3.3125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
303,42.1965,67.35214, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
304,41.239464,67.88314, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.333336,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
305,40.661537,67.996155, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.4375,3.3125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
306,41.25197,68.91732, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
307,40.638077,68.44142, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
308,41.039684,68.35714, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.57692,2.9615386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
309,41.237904,69.81855, ,96.94118,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
310,41.54819,70.921684, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.65385,3.0384614, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
311,42.234318,70.935425, ,96.76471,50.47059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.7727273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
312,42.52612,71.287315, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.0,2.875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
313,43.23387,71.42742, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
314,42.669743,71.35978, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.4375,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
315,42.189392,70.64773, ,96.671425,50.642857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.333336,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
316,42.294777,70.95149, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.833336,3.9444444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
317,41.63011,71.358734, ,96.75,50.47222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,2.8333333, , , , , , , , , , , , , , , , , , , , , , ,102.5,6.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
318,41.10784,71.05686, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.25,*, , , , , , , , , , , , , , , , , , , , , ,102.5,5.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
319,41.14516,70.8629, ,96.71212,50.621212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.666664,3.1666667,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
320,40.40876,69.441605, ,96.932434,50.527027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.7,2.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
321,40.820896,70.033585, ,96.916664,50.444443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.26923,2.5769231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
322,41.285187,69.974075, ,96.65625,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.5,1.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
323,40.975285,70.02091, ,96.92424,50.621212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
324,40.75185,68.55185, ,96.87143,50.67143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.9705882, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
325,40.375473,68.93396, ,96.73529,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
326,41.309338,68.44942, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.681816,3.2272727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
327,41.209923,66.92367, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.42308,2.8076923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
328,41.18148,67.025925, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
329,40.39,66.403336, ,96.71212,50.621212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.9705882, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
330,40.870502,65.8777, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.583336,3.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
331,40.921234,66.061646, ,96.87143,50.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.59091,3.590909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
332,40.618057,66.510414, ,96.742424,50.560608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.1,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
333,40.256012,66.92612, ,97.0,50.441177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
334,40.765232,66.54659, ,96.85294,50.558823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
335,41.778744,68.04356, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
336,41.90206,67.40378, ,97.042854,50.67143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.76316,3.6052632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
337,40.5,66.5942, ,96.76471,50.64706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.333336,3.6666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
338,40.015465,66.18041, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.0,2.5714285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
339,40.280407,66.46622, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.7,2.9,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
340,40.601044,66.402435, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.73077,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
341,40.617836,66.44904, ,97.05556,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.642857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
342,41.51792,66.90502, ,96.92424,50.651516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
343,40.156357,68.554985, ,96.76471,50.64706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.63333,2.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
344,40.86194,68.26119, ,96.79412,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.611115,3.3888888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
345,40.992424,69.030304, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
346,40.661404,69.566666, ,96.72857,50.385715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,3.2333333,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
347,40.211678,70.12774, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
348,40.834545,68.82727, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
349,40.618958,69.83086, ,96.92424,50.590908, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,2.9444444, , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,6.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
350,40.08484,70.85379, ,96.97222,50.666668, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.6875,2.4375,*, , , , , , , , , , , , , , , , , , , , , , , , ,103.166664,6.1666665,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
351,39.922222,69.9037, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
352,38.996323,70.680145, ,96.94118,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.0,2.5714285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
353,39.187733,71.13569, ,96.8871,50.66129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
354,38.936295,72.01737, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
355,39.451557,70.44118, ,96.94118,50.735294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.57143,2.9285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
356,37.987083,70.45572, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.35714,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
357,37.641415,70.42929, ,96.8125,50.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.289474,3.2368422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
358,37.108856,69.3155, ,96.94118,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.9,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
359,37.4539,69.049644, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,3.2222223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
360,36.183098,69.55282, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.13636,3.7727273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
361,35.275734,69.45956, ,96.76471,50.64706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,2.9444444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
362,33.984962,69.25188, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.77273,3.0454545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
363,34.56296,69.22963, ,96.76471,50.47059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
364,33.965202,69.067764, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
365,34.68182,69.52182, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
366,34.26259,70.67266, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.666664,3.6666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
367,34.078766,69.578766, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.03846,2.9615386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
368,34.179855,69.82374, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
369,33.32437,70.883514, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.8076923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
370,33.1717,70.956604, ,96.94118,50.735294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
371,32.815174,71.33658, ,96.8421,50.42105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
372,32.771427,72.64286, ,97.02941,50.64706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.1875,2.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
373,34.00916,72.00183, ,96.94118,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
374,33.381535,72.45122, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.916664,3.5833333,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
375,33.473385,72.78137, ,96.94118,50.705883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.1,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
376,32.69926,73.42251, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.77273,3.0454545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
377,32.74528,72.4283, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.833336,3.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
378,33.16904,73.64235, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.57692,2.9615386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
379,31.964539,73.96809, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78571,3.142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
380,31.408089,74.125, ,96.84286,50.442856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.125,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
381,30.85018,74.83574, ,96.94118,50.558823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.45,2.9,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
382,30.65493,74.28521, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.9,3.2333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
383,30.757143,72.75357, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,102.833336,6.1666665,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
384,31.527971,72.88112, ,96.76471,50.294117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.1666667,*, , , , , , , , , , , , , , , , , , , , , , , , , , , ,103.5,6.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
385,30.123287,72.33904, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.916664,4.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
386,31.246529,71.875, ,96.72857,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.92857,2.7142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.5,44.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
